year,team,seed,opponent,win,win_margin,previous_tournament,tournament_two_years_back,win percent,wins_in_last_10,percent_of_wins_away,coach_tenure,total_seasons_coaching,coach_final_fours,coach_championships,coach_NBA_draft_picks,automatic_bid,RPI,Sagarin,SOS,Total_Games,ppg,ppg_allowed,Efficiency,Efficiency_Allowed,Rbs_Per_Game,Rbs_Per_Game_Allowed,Steals_Per_Game,Steals_Per_Game_Allowed,Blocks_Per_Game,FG_Percent,3_pt_percent,TS_percent,free_throw_rate,assists_per_game,freshmen_play_time,sophomore_play_time,junior_play_time,senior_play_time,year,opponent,opp_seed,opp_previous_tournament,opp_tournament two years back,opp_win_percent,opp_wins_in_last_10,opp_percent_of_wins_away,opp_coach_tenure,opp_total_seasons_coaching,opp_coach_final_fours,opp_coach_championships,opp_coach_NBA_draft_picks,opp_automatic_bid,opp_RPI,opp_Sagarin,opp_SOS,opp_Total_Games,opp_Points_Scored_Per_Game,opp_Points_Allowed_Per_Game,opp_Efficiency,opp_Efficiency_Allowed,opp_Rbs_Per_Game,opp_Rbs_Per_Game_Allowed,opp_Steals_Per_Game,opp_Steals_Per_Game_Allowed,opp_Blocks_Per_Game,opp_FG_percent,opp_3_pt_percent,opp_TS_percent,opp_free_throw_rate,opp_assists_per_game,opp_freshmen_play_time,opp_sophomore_play_time,opp_junior_play_time,opp_senior_play_time,Round
1998,Michigan St,4,eastern michigan,1,12,0,0,0.7333333333,7,0.3636363636,3,3,0,0,1,0,,13,12,30,73.4,64,106.7,93.1,39.9,31.03333333,7.633333333,7,3.9,44.9,35.7,52.8,35.9,14.9,13.03968254,19.33333333,25.32183908,0,1998,E Michigan,13,0,1,0.6666666667,8,0.4,2,2,0,0,0,1,,84,105,30,79.8,75.53333333,109.3,103.4,37.43333333,36.33333333,7.8,6.533333333,3.666666667,47,36.8,54.5,28.5,15.8,12.61038961,10.14285714,25.66666667,34.63636364,1
1998,Mississippi,4,valparasio,0,-1,1,0,0.7586206897,8,0.2727272727,6,6,0,0,0,0,,16,40,29,80.48275862,68.06896552,108.7,91.9,41.48275862,34.89655172,7.965517241,6.413793103,4.275862069,45.3,37.5,54.3,47.3,13.7,12.53571429,9.793103448,20.86631016,33.17241379,1998,Valparaiso,13,1,1,0.696969697,10,0.347826087,10,22,0,0,0,1,,129,177,33,73.93939394,68.39393939,109.1,100.9,37.39393939,32.51515152,6.515151515,7.151515152,2.666666667,47,37.5,55.7,41.1,15.9,11.80392157,20.88311688,27.1,33.93939394,1
1998,New Mexico,4,butler,1,15,1,1,0.75,6,0.2916666667,10,23,0,0,11,0,,22,76,32,75.71875,65.90625,115.2,100.2,34.28125,33.84375,7.03125,5.375,3.65625,47.2,40.2,58.7,31.6,16.5,10.22972973,37.21875,29.99,22.22222222,1998,Butler,13,1,0,0.6666666667,6,0.2727272727,9,9,0,0,0,1,,101,104,33,67.51515152,62.18181818,101,93,35.24242424,30.93939394,5.363636364,6.242424242,2.909090909,44.5,31.8,53.4,56.5,12.1,11.48039216,12.98214286,7.268292683,26.13125,1
1998,Illinois,5,south alabama,1,13,1,0,0.696969697,8,0.347826087,2,16,1,0,5,0,,21,18,33,69.72727273,63.48484848,102.4,93.3,33.66666667,34.39393939,7.393939394,5.242424242,2.727272727,44.2,36.3,53,33.9,14.2,14.42105263,13.09090909,5.66,22.43514644,1998,S Alabama,12,1,0,0.75,8,0.2857142857,1,18,0,0,9,1,,72,185,28,65,54.5,104.2,87.4,33.89285714,26.39285714,6.75,7.892857143,2.964285714,48.5,39.8,55.6,40.7,15.1,1.942857143,18.06666667,19.38235294,28.22137405,1
1998,Princeton,5,unlv,1,12,1,1,0.9310344828,10,0.4814814815,2,2,0,0,0,1,,37,198,29,66.48275862,51.55172414,115.5,89.6,26.5862069,29.4137931,8.448275862,4.689655172,2.689655172,49.8,38.9,60.9,31.8,16.5,4.53030303,8.491803279,27.72972973,31.17241379,1998,UNLV,12,0,0,0.6060606061,8,0.4,3,3,0,0,0,1,,76,73,33,69.45454545,66.57575758,101,96.8,38.39393939,37.12121212,5.939393939,5.909090909,3.303030303,42.2,34.4,51.5,47.5,13.1,20.67741935,24.15384615,21.03508772,24.77922078,1
1998,Syracuse,5,iona,1,2,0,1,0.7428571429,7,0.3076923077,22,22,2,0,24,0,,35,29,35,70.88571429,67,100.9,95.4,38,36.8,9.542857143,7.6,5.657142857,43.5,32.9,52.1,40.6,15.8,6.875,27.859375,11.02631579,34.61428571,1998,Iona,12,0,0,0.8181818182,8,0.4444444444,3,3,0,0,0,1,,63,175,33,80.36363636,69.54545455,109.3,94.6,37.63636364,37.54545455,9.666666667,7.090909091,6.181818182,46.5,35.1,55.1,41.5,15.2,17.03921569,24.18181818,14.35087719,21.81355932,1
1998,TCU,5,florida st,0,-9,0,0,0.8181818182,9,0.3333333333,4,24,1,0,19,0,,6,107,33,97.24242424,77.93939394,116.9,93.7,44.42424242,39.24242424,11.06060606,8.212121212,3.96969697,49.5,36.7,56.7,30.9,19.7,18.58441558,28.05263158,2.2,22.72307692,1998,Florida St,12,0,0,0.5625,3,0.3333333333,1,3,0,0,0,0,,27,3,32,71.46875,69.3125,100.2,97.2,39.0625,34.09375,7.40625,9.25,5.15625,45.7,29.5,52.5,39.9,14.4,14.81081081,20.05555556,28,34.03488372,1
1998,Arkansas,6,nebraska,1,9,0,1,0.7272727273,5,0.2916666667,13,18,3,1,13,0,,20,64,33,82.3030303,72.39393939,104.3,91.8,39.57575758,40.3030303,10.78787879,6.696969697,4.787878788,44.6,35.3,52.5,35.6,15.9,8.907407407,17.49275362,22.01485149,15.80645161,1998,Nebraska,11,0,0,0.625,7,0.25,12,18,0,0,3,0,,62,66,32,71.5625,68.5,98.7,94.4,39.46875,38.1875,9.96875,8.3125,4.875,44.7,34.4,50.9,33.4,16,18.75,20.13888889,21.93081761,35.90625,1
1998,Clemson,6,western michigan,0,-3,1,1,0.5625,6,0.2777777778,4,11,0,0,4,0,,17,7,32,72.15625,65.3125,108,97.8,33.8125,32.40625,8,5.75,2.8125,47.2,33.8,53.9,42.1,15.1,12.36507937,16.953125,23,31.9375,1998,W Michigan,11,0,0,0.724137931,7,0.4285714286,9,20,0,0,8,0,,47,118,29,78.82758621,70.44827586,107.8,96.3,32.55172414,36.72413793,9.482758621,5.103448276,2.448275862,47,40.9,57,37.5,15.2,14.44827586,14.46551724,25.85185185,32.31034483,1
1998,UCLA,6,miami fl,1,3,1,1,0.7272727273,5,0.2916666667,2,2,0,0,1,0,,26,2,33,83.12121212,80.42424242,107.9,104.4,36.12121212,35.87878788,8.606060606,6.787878788,3.303030303,49,34.5,56.1,45.2,15.9,18.21153846,3.05,12.42857143,33.8,1998,Miami (FL),11,0,0,0.6428571429,5,0.3888888889,8,12,0,0,2,0,,41,53,28,70.07142857,65.57142857,95.8,89.6,40,38.64285714,9.25,8.607142857,4.285714286,44,28.7,50.5,34.2,14.1,5.611650485,25.78888889,24.25641026,20.56451613,1
1998,Xavier,6,washington,0,-1,1,0,0.7333333333,8,0.2272727273,4,5,0,0,0,1,,9,81,30,83.53333333,68.83333333,112.2,92.5,36.76666667,31.66666667,11.8,7.5,2.666666667,48.4,34.9,57.9,49.4,16.5,6.74,22.64634146,32.84090909,11.91139241,1998,Washington,11,0,0,0.6666666667,5,0.3,5,9,0,0,1,0,,46,24,30,78.63333333,76.63333333,104.7,102,35.53333333,33.13333333,6.533333333,8.333333333,3.8,48.8,35.3,56.4,43.8,15.4,9.144736842,19.08163265,23.99137931,23.4,1
1998,Indiana,7,oklahoma,1,7,1,1,0.625,5,0.25,27,33,2,2,37,0,,24,4,32,76.78125,73.3125,107.3,102.5,33.71875,35,7.3125,7.5625,3.28125,49.1,38,57.7,39.1,17.8,24.30434783,20.81679389,0,13.40366972,1998,Oklahoma,10,0,1,0.6666666667,6,0.2272727273,4,15,0,0,3,0,,54,89,33,74.60606061,68.27272727,107,97.9,38.18181818,32.96969697,7.424242424,7.484848485,4.212121212,44.6,35.1,53.9,47.6,14.5,21.51818182,27.10576923,21.82089552,0,1
1998,Massachusetts,7,st louis,0,-5,1,1,0.65625,5,0.4285714286,2,2,0,0,0,0,,33,38,32,69.71875,65,104,96.9,38.5,32.53125,6.15625,6.90625,5.5,44.7,33.9,51.7,38,13.9,25.73134328,18.77777778,23.10833333,28.87096774,1998,St Louis,10,0,0,0.6666666667,6,0.3181818182,6,15,0,0,1,0,,52,69,33,67.3030303,63.33333333,98.3,92.5,32.24242424,36.57575758,8.787878788,8.333333333,2.212121212,43.1,35.4,51.8,42.5,13.7,17.33333333,12.82022472,28.64646465,26.46,1
1998,St John's,7,detroit,0,-2,0,0,0.6875,7,0.4545454545,2,6,0,0,0,0,,38,43,32,72.90625,68.15625,103.6,96.9,42.28125,35.125,7.46875,7.75,4.0625,43.9,32.2,51.2,45.7,14.5,22.10606061,21.66233766,21.25,28.91489362,1998,Detroit,10,0,0,0.8064516129,8,0.44,5,5,0,0,0,0,,49,142,31,74.64516129,63.12903226,110.6,93.5,35.41935484,32.77419355,7.387096774,5.580645161,3.225806452,46.1,37.5,55.7,36,14.1,15.69565217,20.19354839,21.67948718,22.59574468,1
1998,Temple,7,west virginia,0,-30,1,1,0.7,8,0.4285714286,16,26,0,0,12,0,,31,34,30,65.66666667,60.66666667,103.1,95.3,34.56666667,37.53333333,10.7,5.633333333,4.333333333,40.2,32.7,50.3,37.2,11.3,17.18292683,21.68023256,1.722222222,28.53333333,1998,West Virginia,10,0,0,0.7272727273,5,0.25,20,26,0,0,17,0,,19,42,33,80.21212121,69.15151515,108.9,93.9,40.15151515,37.12121212,12.33333333,7.090909091,3.515151515,46.1,33.2,51.8,30.8,15.8,7.082352941,19.77070064,4.076923077,28.70408163,1
1998,Charlotte,8,illinois-chicago,1,15,1,0,0.6451612903,8,0.35,2,2,0,0,0,0,,32,45,31,73.64516129,68.16129032,103.3,95.7,37.93548387,35.4516129,8.516129032,6.032258065,2.225806452,43.7,34.2,52.2,35.6,15.5,14.47368421,12.15686275,23.03370787,27.27722772,1998,Illinois-Chicago,9,0,0,0.7857142857,8,0.4090909091,2,2,0,0,0,0,,56,138,28,74.64285714,66.10714286,110.1,97.5,36.92857143,34.92857143,6.035714286,5.642857143,2.75,43.6,41.7,53.7,39,14.2,9.5625,10.95238095,9.114285714,26.18934911,1
1998,Oklahoma St,8,george washington,1,15,0,0,0.7586206897,7,0.2727272727,8,28,1,0,33,0,,23,86,29,78.89655172,69.24137931,109.1,95.8,36.86206897,34.06896552,8.586206897,5.827586207,1.793103448,46.7,33.1,55.1,40.3,17,5.684210526,23.51470588,28.72222222,25.05172414,1998,George Washington,9,0,1,0.7272727273,5,0.3333333333,8,13,0,0,2,0,,48,80,33,73.15151515,68,102.5,95.3,40,35.48484848,7.090909091,6.787878788,2.666666667,44.6,32.3,51.9,46.4,15,22.01333333,8.755102041,19.68217054,14.53623188,1
1998,Rhode Island,8,murray st,1,23,1,0,0.7352941176,7,0.36,1,18,1,1,19,0,,29,50,34,77.70588235,71.55882353,110,101.3,36.67647059,40.70588235,7.294117647,6.176470588,4.735294118,45.1,37.4,54.9,37.1,15,5.684210526,28.06060606,24.49242424,25.78125,1998,Murray St,9,1,0,0.8787878788,10,0.3448275862,3,3,0,0,1,1,,81,239,33,86.72727273,70.72727273,116.5,95,42.75757576,33.75757576,6.757575758,6.484848485,3.303030303,50.1,39.8,57.7,41.6,16.5,19.56603774,14.38888889,19.3255814,24.06521739,1
1998,Tennessee,8,illinois st,0,-1,0,0,0.6896551724,7,0.25,1,15,0,0,0,0,,39,63,29,75.86206897,70.62068966,100.5,93.5,38.86206897,41.31034483,8.275862069,7.862068966,5.482758621,42.6,37.7,51.6,41.9,13.5,19.9382716,24.13559322,18.82432432,0,1998,Illinois St,9,1,0,0.8064516129,9,0.36,5,5,0,0,0,1,,51,97,31,76.22580645,69.06451613,106.1,96.1,35.4516129,35.12903226,8.322580645,7.967741935,2.451612903,47.9,37.5,56.3,33.9,18.5,0,2.287128713,20.9084507,25.84745763,1
1999,Auburn,1,winthrop,1,39,0,0,0.8787878788,8,0.3793103448,5,24,0,0,16,0,,4,79,33,81.21212121,61.60606061,112.5,85.3,44,34.84848485,9.909090909,5.454545455,3.393939394,43.4,34.8,51.3,34.1,14,12.17676768,25.66666667,18.41538462,28.72727273,1999,Winthrop,16,0,0,0.724137931,9,0.3333333333,1,1,0,0,0,1,,208,286,29,68.79310345,64.62068966,102,95.9,35.55172414,33.75862069,7.413793103,7.862068966,2.724137931,43.2,34.9,52.8,44.4,14.3,13.1686747,27.52830189,16.60294118,21.36734694,1
1999,Duke,1,florida a and m,1,41,1,1,0.9487179487,10,0.3513513514,19,24,7,2,24,1,,1,11,39,91.82051282,67.15384615,121.6,88.9,42.17948718,33.41025641,8.948717949,7.025641026,6.282051282,51.4,39.6,60.4,46.8,16.2,11.625,19.845,21.65384615,20.32857143,1999,Florida A&M,16,0,0,0.3870967742,6,0.5,4,4,0,0,1,1,,277,299,31,72.64516129,77.48387097,93,99.2,43.74193548,41.06451613,9.838709677,7.967741935,2.935483871,38.7,28.1,46.6,45.6,10.1,15.33944954,23.67114094,15.02272727,13.6,1
1999,Michigan St,1,mt st marys,1,23,1,0,0.8684210526,10,0.3333333333,4,4,0,0,1,1,,7,6,38,71.73684211,59.52631579,111.3,92.4,36.39473684,27.13157895,7.842105263,6.315789474,2.605263158,47.3,33.9,54.7,32.6,15.1,5.5,13.24390244,22.28070175,25.36283186,1999,Mount St Mary's,16,0,0,0.5,6,0.5333333333,45,45,0,0,5,0,,217,234,30,68.3,69.3,97.9,99.3,33.6,39.4,8.266666667,7.933333333,4.066666667,42.9,33.7,51.2,27.8,14,16.89655172,10.5,23.86516854,20.53763441,1
1999,Uconn,1,texas san antonio,1,25,1,0,0.9444444444,9,0.3529411765,13,27,0,0,16,1,,3,27,36,77.25,61.30555556,109.4,86.8,40.30555556,33.08333333,7.972222222,6.694444444,4.194444444,46.7,34.4,55.1,41.1,15.3,11.38596491,17.33064516,28,16.64835165,1999,Texas-San Antonio,16,0,0,0.6206896552,6,0.4444444444,4,5,0,0,0,1,,205,249,29,77.48275862,75.44827586,103.8,101.1,35.75862069,37.44827586,8.034482759,8.206896552,4.275862069,47.4,34.4,55.1,42.3,16.2,19.06,25.44827586,24.94285714,28.01886792,1
1999,Maryland,2,valparasio,1,22,1,1,0.8235294118,7,0.3214285714,10,21,0,0,15,0,,2,21,34,84.5,66.44117647,109.8,86.3,39.5,35.55882353,12.14705882,8,5.852941176,49.5,36.5,57,40.6,19.9,18.64925373,18.09638554,3.071428571,20.90225564,1999,Valparaiso,15,1,1,0.71875,7,0.347826087,11,23,0,0,1,1,,109,194,32,72.6875,63.9375,107.8,94.9,37.90625,30.90625,6.375,7.5625,4.5,47,33.9,56,35.5,16.2,22.53608247,14.09090909,15.86885246,0,1
1999,Miami (FL),2,lafayette,1,21,1,0,0.7666666667,9,0.4347826087,9,13,0,0,2,0,,15,17,30,72.6,65,99.9,89.4,39.33333333,34.53333333,8.633333333,10.46666667,5.266666667,47.3,33.3,54.6,40.5,15.3,16.11578947,9.576923077,30.9,29.27272727,1999,Lafayette,15,0,0,0.7333333333,9,0.5,4,4,0,0,0,1,,76,167,30,72.23333333,66.23333333,102.2,93.7,35.73333333,37.2,8.566666667,7.066666667,4.133333333,43.2,34,54.5,44.5,15.5,8.361904762,17.46788991,22.34722222,0,1
1999,Stanford,2,alcorn st,1,12,1,1,0.7878787879,7,0.4230769231,13,21,1,0,8,0,,8,9,33,73.48484848,60.78787879,109,90.2,40.66666667,32.06060606,5.666666667,6.909090909,2.909090909,43.8,34.5,53.8,48.6,15.6,7.608695652,13.5,23.05633803,25.32278481,1999,Alcorn St,15,0,0,0.7666666667,9,0.3913043478,30,35,0,0,8,1,,171,305,30,75.8,66.9,99.5,87.8,45.5,37.63333333,10.96666667,9.366666667,3.933333333,41.9,32.3,50.1,40.5,13.5,15.26237624,2.4,18.51145038,17.14285714,1
1999,Utah,2,arkansas st,1,22,1,1,0.8484848485,10,0.2857142857,10,15,1,0,6,1,,11,103,33,71.27272727,55.36363636,114.1,88.6,36,27.78787879,7.181818182,5.545454545,3.696969697,47.7,34.5,56.2,32.7,16,15.34254144,19,27.97297297,32.25757576,1999,Arkansas St,15,0,0,0.6,8,0.3333333333,4,4,0,0,0,1,,115,155,30,73.53333333,68.7,102.6,95.9,34.26666667,36.63333333,8.833333333,7.3,3.433333333,45.7,32.6,53.5,37.4,14.9,17.8045977,18.33333333,25.85416667,31.5,1
1999,Cincinnati,3,george mason,1,24,1,1,0.8181818182,6,0.3333333333,10,18,1,0,6,0,,9,42,33,73.93939394,61.21212121,107.8,89.3,39.09090909,32.57575758,7.757575758,6,4.606060606,46.4,32.7,53.8,37.8,14.1,18.3255814,10.91919192,24.16666667,26.59090909,1999,George Mason,14,0,0,0.6333333333,10,0.2631578947,2,15,0,0,2,1,,105,159,30,73.8,67.7,103.7,95.1,36.06666667,37,10.13333333,6.833333333,4.533333333,45.6,35.8,52.7,33,13.3,7.083333333,27.83333333,18.91891892,10.56666667,1
1999,Kentucky,3,new mexico st,1,22,1,1,0.7567567568,6,0.3928571429,2,8,1,1,4,1,,6,13,37,75.40540541,62.7027027,109.1,90.7,39.72972973,33.78378378,7.72972973,7.108108108,5.378378378,47.8,33.4,55.1,35.8,16.4,13.50364964,16.08928571,19.82352941,28.89189189,1999,New Mexico St,14,0,0,0.696969697,8,0.4347826087,1,35,1,0,32,0,,122,153,33,68.87878788,65.06060606,105.3,99.5,34.24242424,33.15151515,6.96969697,6.484848485,2.575757576,46.4,37.6,54.6,37.7,12.6,11.21276596,17.93333333,18.66129032,26.546875,1
1999,St John's,3,samford,1,26,1,0,0.7567567568,8,0.3571428571,1,14,0,0,2,1,,5,22,37,79.02702703,65.40540541,110.9,91.8,40.56756757,34.56756757,9.864864865,6.567567568,3.27027027,45.9,35.7,53.7,35,16.7,21.42857143,28.45205479,14.21428571,26.06896552,1999,Samford,14,0,0,0.8,9,0.4583333333,2,2,0,0,0,1,,141,290,30,72.93333333,62.7,110.3,94.8,29.66666667,32.36666667,7.833333333,6.6,3.133333333,49,36.5,60.8,44.1,16,12.56410256,15.88073394,30.87903226,0,1
1999,UNC,3,weber st,0,-2,1,1,0.7058823529,6,0.4166666667,2,2,1,0,3,0,,16,10,34,71.41176471,64.88235294,106.8,97,39.94117647,31,5.647058824,7.852941176,3.941176471,47.1,38,55.6,39.1,15.9,23.48837209,13.74375,16.52325581,35.58823529,1999,Weber St,14,0,0,0.7575757576,9,0.32,8,13,0,0,0,1,,97,146,33,79.12121212,73,109.7,101.2,35.6969697,32.06060606,9.424242424,6.636363636,2.727272727,47.9,37.7,56.3,36.1,16,17.34394904,18.55,0,16.0106383,1
1999,Arizona,4,oklahoma,0,-1,1,1,0.7586206897,7,0.2272727273,16,26,3,1,34,0,,21,31,29,82.17241379,75.20689655,108.5,99.3,42.10344828,33.68965517,7.448275862,8.655172414,3.206896552,46.8,35,55.2,48.1,14.3,20.37226277,12.26829268,13.91891892,34.75862069,1999,Oklahoma,13,1,1,0.65625,7,0.2857142857,5,16,0,0,4,0,,31,84,32,70.1875,61.875,102.8,90.6,38.125,35.25,7.15625,6.71875,3.875,42.1,38.8,52.2,34.9,14,6.08,27.86614173,26.92708333,0,1
1999,Arkansas,4,siena,1,14,1,0,0.6764705882,6,0.2608695652,14,19,3,1,13,0,,33,60,34,78.67647059,71.85294118,106.9,97.6,37.23529412,39.79411765,9.764705882,5.823529412,4.323529412,44.4,36.6,53.3,28.6,16.6,13.345,9.262295082,19.73529412,28.62745098,1999,Siena,13,0,0,0.8064516129,7,0.36,2,2,0,0,0,1,,124,210,31,86.70967742,79.77419355,107.4,98.8,39,38.93548387,10.25806452,8.741935484,3.612903226,45,37.2,56.6,43.5,15.7,9.729166667,16.06578947,20.70860927,22.51162791,1
1999,Ohio St,4,murray st,1,14,0,0,0.75,8,0.1851851852,2,17,0,0,5,1,,10,15,36,74.86111111,64.83333333,106.6,92.3,36.19444444,34.30555556,8.25,5.583333333,4.111111111,46.8,35.7,53.8,39.1,13.8,12.8,22.7254902,26.20408163,20.28125,1999,Murray St,13,1,1,0.8181818182,7,0.4074074074,3,3,0,0,0,1,,84,205,33,78.48484848,67.12121212,110.1,94.1,41.21212121,33.45454545,8.333333333,6.757575758,3.363636364,46.9,34.4,54.3,34.3,15.3,18.71186441,24.85858586,6.745098039,9.242424242,1
1999,Tennessee,4,delaware,1,10,1,0,0.7,7,0.2857142857,2,16,0,0,0,0,,26,58,30,72.6,64.96666667,101.4,90.8,38.5,38.13333333,8.666666667,8.4,6.3,42.3,33.2,52.6,45.2,13.6,17.925,21.71428571,16.13953488,18.71428571,1999,Delaware,13,1,0,0.8064516129,10,0.44,4,4,0,0,0,1,,128,272,31,77.22580645,67.70967742,106,93,36,36.93548387,7.548387097,7.290322581,4.483870968,46.8,37.2,56.4,40.9,14.5,0,22.19230769,22.35955056,21.97752809,1
1999,Charlotte,5,rhode island,1,11,1,1,0.6764705882,7,0.3913043478,1,10,0,0,0,1,,50,50,34,68.70588235,65.29411765,103.5,98.4,36.08823529,34.91176471,7.117647059,5.735294118,2.794117647,41.7,37.4,51.8,39,12.7,14.2970297,22.8556701,26.23684211,0,1999,Rhode Island,12,1,1,0.6060606061,7,0.4,2,19,1,1,21,0,,55,67,33,71.96969697,68.03030303,104.7,98.9,40.39393939,34.84848485,5.878787879,7.575757576,4.515151515,46.1,34.2,52.6,37.9,14.2,21.25,12.93333333,22.390625,30.36363636,1
1999,Iowa,5,uab,1,13,0,1,0.6666666667,5,0.35,13,28,0,0,17,0,,20,4,30,73.9,69.96666667,105.4,99.8,34.9,31.13333333,8.933333333,8.6,2.666666667,46.3,37.3,56.1,48.6,15.2,10.65891473,18.79166667,17.74193548,20.984,1999,UAB,12,0,0,0.625,5,0.35,3,3,0,0,0,0,,60,73,32,74,70.53125,101.2,96.5,38.6875,36.53125,9.15625,8.90625,2.75,45.3,32.3,52.8,39.1,14.5,24.53125,17.12666667,20.825,23.55789474,1
1999,UCLA,5,detroit,0,-3,1,1,0.7096774194,7,0.2727272727,3,3,0,0,4,0,,22,24,31,77.16129032,70.74193548,101.6,93.1,38.61290323,37,9.419354839,6.967741935,3.64516129,45.4,32.7,51.4,36.4,15.7,17.29787234,20.34640523,7.947368421,7.529411765,1999,Detroit,12,1,0,0.8064516129,9,0.44,6,6,0,0,0,1,,70,150,31,63.41935484,55.25806452,104.6,91.2,33.25806452,31.83870968,6.161290323,5.193548387,2.612903226,43.7,36.2,54.2,35.6,12.6,12.48695652,20.38271605,32.77419355,34.87096774,1
1999,Wisconsin,5,missouri st,0,-11,0,1,0.6875,4,0.3636363636,4,23,0,0,3,0,,12,8,32,62.09375,55.1875,101.9,90.6,29.625,31.125,7,5,2.4375,43.5,35.7,54,35.4,13.5,12.53684211,23.69375,3.777777778,18.2987013,1999,SW Missouri St,12,0,0,0.6666666667,5,0.3181818182,4,8,0,0,0,1,,27,57,33,73.15151515,65.84848485,104.5,94.1,35.12121212,35.03030303,8.848484848,8.060606061,3.96969697,46,36.5,54.9,43.3,15.1,15.02013423,13.22222222,23.23809524,0,1
1999,Florida,6,penn,1,14,0,0,0.7096774194,5,0.1818181818,3,5,0,0,1,0,,19,66,31,80.25806452,70.19354839,107.1,93.6,35.90322581,34.77419355,10.03225806,8.612903226,3.838709677,47.3,37.9,58.6,43.2,16,20.28099174,16.06796117,19.56666667,25.9,1999,Penn,11,0,0,0.7777777778,8,0.5238095238,10,10,0,0,1,0,,86,198,27,71.14814815,60.74074074,109.2,93.2,36.85185185,31.85185185,5.518518519,6.074074074,3,46.9,39.3,56,35,15.3,2.323529412,16.65789474,26.65822785,25.63636364,1
1999,Indiana,6,george washington,1,20,1,1,0.6764705882,6,0.3043478261,28,34,2,2,38,0,,13,5,34,75.44117647,69.58823529,104.2,96.1,35.26470588,36.82352941,7.617647059,6.941176471,3.382352941,46.9,36.1,55.1,38.5,16.6,14.52173913,23.79,20.4453125,0,1999,George Washington,11,1,0,0.6896551724,7,0.35,1,29,0,0,9,0,,46,69,29,79.48275862,73.96551724,104.6,97.3,39.20689655,38.82758621,10.55172414,6.689655172,3,41.3,31,50.4,37.1,15.2,8.808988764,20.35,13.73076923,28.79220779,1
1999,Kansas,6,evansville,1,21,1,1,0.696969697,7,0.3043478261,11,11,2,0,10,1,,17,19,33,72.12121212,64.48484848,101.7,90.9,40.90909091,37,8.03030303,8.151515152,4.303030303,44.8,34.2,52,36.2,15.8,15.68269231,17.77358491,16.7012987,29.36507937,1999,Evansville,11,0,0,0.696969697,7,0.4782608696,14,14,0,0,1,0,,89,97,33,75.81818182,71.78787879,108.1,102.4,32.48484848,32.6969697,6.303030303,8.484848485,1.848484848,50.5,40.7,60.8,38.3,17.2,17.13084112,21.40566038,18.57575758,29.24615385,1
1999,Temple,6,kent st,1,7,1,1,0.6857142857,7,0.25,17,27,0,0,12,0,,14,23,35,66.6,58.51428571,107.1,94.1,36.34285714,35.31428571,9.971428571,5.057142857,3.657142857,41.4,30.9,50.2,35.5,12.8,19.62616822,25.81578947,28.96323529,1.666666667,1999,Kent St,11,0,0,0.7666666667,9,0.3913043478,3,3,0,0,0,1,,78,110,30,71.86666667,63.5,103.9,91.8,34.93333333,33.86666667,9.2,7.066666667,3.066666667,44.6,34.6,52.6,35.3,15.4,19.78651685,18.36283186,16.96899225,0,1
1999,Louisville,7,creighton,0,-4,0,1,0.6333333333,7,0.3157894737,28,28,3,1,35,0,,23,36,30,76.86666667,69.76666667,105.9,96.1,35.06666667,37,9.366666667,8.3,4.866666667,47.1,33.9,55.1,35,16.8,14.03370787,15.8852459,27.17241379,23.63333333,1999,Creighton,10,0,0,0.7096774194,7,0.3181818182,5,10,0,0,0,1,,37,82,31,76.03225806,68.64516129,109.3,98.7,36.32258065,30.51612903,9.225806452,7.612903226,2.935483871,45.5,38.2,56,41.5,14.5,15.66101695,19.32786885,9.837837838,32.61290323,1
1999,Minnesota,7,gonzaga,0,-12,0,1,0.6071428571,4,0.2352941176,13,19,1,0,9,0,,28,14,28,68.85714286,65.25,101.8,96.5,38.03571429,33.96428571,7.678571429,7.321428571,5.785714286,45.3,37.3,52.6,34.2,15.3,13.78378378,18.18012422,0,23.06756757,1999,Gonzaga,10,0,0,0.8,8,0.3571428571,2,2,0,0,0,1,,24,116,35,78.37142857,65.14285714,112.2,93.3,37.2,33.62857143,8.257142857,6.542857143,3.857142857,47.4,39.9,57.9,37.9,16.3,0,21.89208633,20.86857143,8.714285714,1
1999,Texas,7,purdue,0,-4,0,1,0.59375,7,0.4210526316,1,12,0,0,5,0,,51,53,32,68.40625,64.875,99.1,94,38.96875,34.5,8.15625,8.125,5.0625,42.4,32.4,50.7,47.1,11.5,15.66666667,20.78873239,32.61904762,30,1999,Purdue,10,1,1,0.6176470588,4,0.3333333333,19,21,0,0,13,1,,30,7,34,68.47058824,65.67647059,101.6,97.5,33.61764706,34.05882353,8.058823529,8.088235294,3.205882353,43.9,31.8,52.4,41.7,14.2,11.42592593,15.890625,20.60273973,28.64705882,1
1999,Washington,7,miami oh,0,-1,0,0,0.5862068966,6,0.2352941176,6,10,0,0,1,0,,42,12,29,74.20689655,71.48275862,102.1,98.3,35.55172414,34.34482759,6.482758621,8.482758621,3.206896552,47.7,34.8,55.5,48.8,15.3,13.36363636,15.51764706,19.68367347,31.38888889,1999,Miami (OH),10,0,1,0.75,7,0.375,3,14,0,0,2,0,,41,87,32,67.59375,60.40625,105.9,94.7,32.53125,31.625,6.71875,5.46875,1.9375,44.8,33.6,54.5,33.3,12.1,1.894736842,13.37096774,17.34883721,36.14285714,1
